1	24	196	1
1	24	189	1
1	24	130	1
1	24	153	1
1	24	146	1
1	24	204	1
1	24	183	1
1	24	165	1
1	24	218	1
1	24	187	1
1	24	184	1
1	24	193	1
1	24	199	1
1	24	217	1
1	24	145	1
1	24	197	1
1	24	143	1
1	24	190	1
1	24	185	1
1	24	301	1
1	24	190	1
1	24	191	1
1	24	209	1
1	24	231	1
1	24	181	1
1	24	196	1
1	24	178	1
1	24	159	1
1	24	145	1
1	24	171	1
1	24	133	3
1	24	155	1
1	24	192	1
1	24	211	1
1	24	196	1
1	24	155	1
1	24	170	1
1	24	204	1
1	24	180	1
1	24	173	1
1	24	195	1
1	24	201	1
1	24	216	1
1	24	174	1
1	24	160	1
1	24	166	1
1	24	167	1
1	24	178	1
1	24	177	1
1	24	188	1
1	24	174	1
1	24	197	1
1	24	203	1
1	24	221	1
1	24	215	1
1	24	192	1
1	24	136	1
1	24	179	1
1	24	175	1
1	24	171	1
1	24	188	1
1	24	230	1
1	24	175	1
1	24	196	1
1	24	206	1
1	24	186	1
1	24	180	1
1	24	202	1
1	24	182	1
1	24	122	1
1	24	194	1
1	24	181	1
1	24	191	1
1	24	122	3
1	24	120	1
1	24	168	1
1	24	195	1
1	24	148	1
1	24	192	1
1	24	154	1
1	24	171	1
1	24	148	1
1	24	189	1
1	24	164	1
1	24	139	1
1	24	194	1
1	24	141	3
1	24	155	1
1	24	168	1
1	24	105	3
1	24	175	1
1	24	204	1
1	24	177	1
1	24	176	1
1	24	200	1
1	24	162	1
1	24	162	1
1	24	194	1
1	24	197	1
1	24	203	1
1	24	135	1
1	24	162	1
1	24	218	3
1	24	244	1
1	24	318	1
1	24	141	1
1	24	190	1
1	24	177	1
1	24	177	1
1	24	135	1
1	24	162	1
1	24	178	1
1	24	134	1
1	24	184	1
1	24	221	1
1	24	143	1
1	24	172	1
1	24	163	1
1	24	173	1
1	24	160	1
1	24	210	1
1	24	189	1
1	24	174	1
1	24	199	1
1	24	183	1
1	24	163	1
1	24	167	1
1	24	191	1
1	24	189	1
1	24	172	1
1	24	193	1
1	24	161	1
1	24	177	1
1	24	182	1
1	24	182	1
1	24	233	1
1	24	188	1
1	24	164	1
1	24	121	1
1	24	177	1
1	24	145	1
1	24	161	1
1	24	174	1
1	24	169	3
1	24	178	1
1	24	180	1
1	24	154	1
1	24	163	1
1	24	148	1
1	24	179	1
1	24	133	1
1	24	165	1
1	24	161	1
1	24	187	1
1	24	134	1
1	24	145	1
2	22	426	1
2	22	231	1
2	22	351	1
2	22	222	1
2	22	178	3
2	22	274	1
2	22	355	1
2	22	204	1
2	22	177	1
2	22	177	1
2	22	231	1
2	22	298	1
2	22	362	1
2	22	261	1
2	22	226	1
2	22	186	1
2	22	236	1
2	22	243	1
2	22	234	1
2	22	177	1
2	22	195	1
2	22	255	1
2	22	242	1
2	22	178	1
2	22	239	1
2	22	280	1
2	22	158	3
2	22	187	1
2	22	200	1
2	22	147	3
2	22	274	1
2	22	157	1
2	22	287	1
2	22	172	1
2	22	215	1
2	22	193	1
2	22	242	1
2	22	151	3
2	22	169	1
2	22	181	1
2	22	168	1
2	22	134	3
2	22	430	1
2	22	154	3
2	22	154	3
2	22	151	3
2	22	204	1
2	22	282	1
2	22	307	1
2	22	276	1
2	22	202	1
2	22	179	1
2	22	178	1
2	22	171	1
2	22	201	1
2	22	255	1
2	22	168	1
2	22	155	3
2	22	222	1
2	22	226	1
2	22	168	1
2	22	547	1
2	22	159	1
2	22	193	1
2	22	135	3
2	22	173	1
2	22	145	3
2	22	177	1
2	22	182	1
2	22	222	1
2	22	233	1
2	22	259	1
2	22	213	1
2	22	177	1
2	22	178	1
2	22	281	1
2	22	228	1
2	22	223	1
2	22	269	1
2	22	221	1
2	22	230	1
2	22	232	1
2	22	155	3
2	22	529	1
2	22	188	1
2	22	208	1
2	22	441	1
2	22	197	1
2	22	184	1
2	22	200	1
2	22	220	1
2	22	160	3
2	22	143	1
2	22	140	3
2	22	161	1
2	22	369	1
2	22	207	1
2	22	185	1
2	22	222	1
2	22	361	1
2	22	183	1
2	22	162	1
2	22	240	1
2	22	262	1
2	22	170	1
2	22	159	1
2	22	146	1
2	22	231	1
2	22	174	1
2	22	203	1
2	22	186	1
2	22	164	1
2	22	237	1
2	22	151	1
2	22	148	3
2	22	235	1
2	22	217	1
2	22	213	1
2	22	178	1
2	22	168	1
2	22	218	1
2	22	169	1
2	22	227	1
2	22	178	1
2	22	174	1
2	22	222	1
2	22	165	1
2	22	137	3
2	22	153	1
2	22	158	1
2	22	172	1
2	22	209	1
2	22	173	1
2	22	147	1
2	22	196	1
2	22	143	1
2	22	173	3
2	22	196	1
2	22	197	1
2	22	205	1
2	22	129	1
2	22	165	1
2	22	234	1
2	22	179	1
2	22	216	1
2	22	174	1
2	22	196	1
2	22	200	1
2	22	164	1
2	22	142	1
2	22	149	1
2	22	207	1
2	22	178	1
2	22	204	1
2	22	159	1
2	22	165	1
2	22	149	1
2	22	138	1
2	22	132	3
2	22	181	1
2	22	156	1
2	22	144	1
2	22	150	1
2	22	281	1
2	22	164	1
2	22	163	1
2	22	154	1
2	22	162	1
2	22	152	3
2	22	140	1
2	22	141	3
2	22	176	1
2	22	202	1
2	22	170	1
2	22	202	1
2	22	183	1
2	22	273	1
2	22	268	1
2	22	230	1
2	22	329	1
2	22	185	1
2	22	187	1
2	22	164	1
2	22	176	1
2	22	147	1
2	22	249	1
2	22	153	3
2	22	137	1
2	22	219	1
2	22	185	1
2	22	158	1
2	22	153	1
2	22	308	1
2	22	154	1
2	22	239	1
2	22	145	3
2	22	171	1
2	22	134	3
2	22	223	1
2	22	256	1
2	24	291	3
2	24	308	1
2	24	225	1
2	24	222	1
2	24	254	1
2	24	253	1
2	24	278	1
2	24	268	1
2	24	232	1
2	24	242	1
2	24	304	1
2	24	223	1
2	24	249	1
2	24	360	1
2	24	288	1
2	24	190	1
2	24	253	1
2	24	213	1
2	24	242	1
2	24	287	1
2	24	273	1
2	24	259	1
2	24	181	1
2	24	221	1
2	24	253	1
2	24	255	1
2	24	320	1
2	24	258	1
2	24	221	1
2	24	166	1
2	24	282	1
2	24	196	1
2	24	182	1
2	24	280	1
2	24	254	1
2	24	241	1
2	24	234	1
2	24	195	1
2	24	426	1
2	24	186	1
2	24	212	1
2	24	284	1
2	24	257	1
2	24	254	1
2	24	188	1
2	24	225	1
2	24	362	1
2	24	274	1
2	24	179	1
2	24	215	1
2	24	224	1
2	24	254	1
2	24	206	1
2	24	215	1
2	24	217	1
2	24	234	1
2	24	401	1
2	24	256	1
2	24	302	1
2	24	228	1
2	24	213	1
2	24	223	1
2	24	273	1
2	24	155	3
2	24	302	1
2	24	209	1
2	24	211	1
2	24	216	1
2	24	228	1
2	24	268	1
2	24	223	1
2	24	332	1
2	24	167	1
2	24	259	1
2	24	162	3
2	24	188	1
2	24	169	1
2	24	300	1
2	24	225	1
2	24	440	1
2	24	208	1
2	24	346	1
2	24	385	1
2	24	258	1
2	24	259	1
2	24	165	1
2	24	199	1
2	24	190	1
2	24	209	1
2	24	240	1
2	24	213	1
2	24	246	1
2	24	163	1
2	24	289	1
2	24	203	1
2	24	208	1
2	24	289	1
2	24	284	1
2	24	261	1
2	24	255	1
2	24	165	3
2	24	235	1
2	24	236	1
2	24	331	1
2	24	180	1
2	24	249	1
2	24	283	1
2	24	263	1
2	24	238	1
2	24	152	1
2	24	264	1
2	24	173	1
2	24	335	1
2	24	244	1
2	24	169	1
2	24	261	1
2	24	225	1
2	24	321	1
2	24	224	1
2	24	195	1
2	24	203	1
2	24	264	1
2	24	196	1
2	24	191	1
2	24	422	1
2	24	222	1
2	24	220	1
2	24	210	1
2	24	224	1
2	24	268	1
2	24	132	1
2	24	202	1
2	24	343	1
2	24	179	1
2	24	164	1
2	24	203	1
2	24	254	1
2	24	223	1
2	24	334	1
2	24	196	1
2	24	192	1
2	24	178	3
2	24	156	1
2	24	166	3
2	24	203	1
2	24	212	1
2	24	171	1
2	24	178	1
2	24	297	1
2	24	262	1
2	24	195	1
2	24	232	1
2	24	210	1
2	24	156	1
2	24	210	1
2	24	206	1
2	24	175	1
2	24	192	1
2	24	232	1
2	24	197	1
2	24	275	1
2	24	159	3
2	24	236	1
2	24	179	1
2	24	432	1
2	24	215	1
2	24	234	1
2	24	196	1
2	24	206	1
2	24	445	1
2	24	265	1
2	24	178	1
2	24	214	1
2	24	215	1
2	24	201	1
2	24	309	1
2	24	172	3
2	24	150	1
2	24	149	1
2	24	155	3
2	24	199	1
2	24	221	1
2	24	131	3
2	24	158	1
2	24	241	1
2	24	180	1
2	24	170	1
2	24	176	1
2	24	361	1
2	24	166	1
2	24	191	1
2	24	200	1
2	24	231	1
2	24	249	1
2	24	188	1
2	24	171	1
2	24	159	1
2	24	228	1
2	24	298	1
2	24	148	1
2	24	151	1
2	24	289	1
2	24	239	1
2	24	361	1
2	24	230	1
2	24	160	1
2	24	198	1
2	24	164	1
2	24	204	1
2	24	287	1
2	24	230	1
2	24	237	1
2	24	182	1
2	24	155	1
2	24	312	1
2	24	229	1
2	24	241	1
2	24	220	1
3	22	196	1
3	22	194	1
3	22	164	1
3	22	171	1
3	22	178	3
3	22	214	1
3	22	158	1
3	22	191	1
3	22	221	1
3	22	195	1
3	22	220	1
3	22	148	1
3	22	148	1
3	22	119	1
3	22	188	1
3	22	197	1
3	22	244	1
3	22	184	1
3	22	161	3
3	22	189	1
3	22	170	1
3	22	159	1
3	22	155	1
3	22	137	3
3	22	179	1
3	22	169	1
3	22	177	3
3	22	206	1
3	22	140	3
3	22	248	1
3	22	174	1
3	22	181	1
3	22	212	1
3	22	183	1
3	22	207	1
3	22	188	1
3	22	170	1
3	22	151	1
3	22	202	1
3	22	159	1
3	22	187	1
3	22	217	3
3	22	313	1
3	22	223	1
3	22	201	1
3	22	245	1
3	22	189	1
3	22	188	1
3	22	184	1
3	22	182	1
3	22	172	1
3	22	219	1
3	22	192	1
3	22	148	3
3	22	186	1
3	22	194	1
3	22	219	1
3	22	211	1
3	22	173	1
3	22	181	1
3	22	170	1
3	22	196	1
3	22	172	1
3	22	193	1
3	22	217	1
3	22	195	1
3	22	312	1
3	22	136	1
3	22	175	1
3	22	178	1
3	22	179	1
3	22	156	1
3	22	164	1
3	22	218	1
3	22	170	1
3	22	199	1
3	22	210	1
3	22	171	1
3	22	186	1
3	22	209	1
3	22	203	1
3	22	180	1
3	22	229	1
3	22	202	1
3	22	218	1
3	22	206	1
3	22	215	1
3	22	182	1
3	22	185	1
3	22	154	1
3	22	184	1
3	22	187	1
3	22	215	1
3	22	209	1
3	22	148	1
3	22	197	1
3	22	164	1
3	22	207	1
3	22	210	1
3	22	182	1
3	22	220	1
3	22	191	1
3	22	199	1
3	22	185	1
3	22	237	1
3	22	206	1
3	22	187	1
3	22	179	1
3	22	203	1
3	22	195	1
3	22	179	1
3	22	187	1
3	22	134	1
3	22	196	1
3	22	198	1
3	22	223	1
3	22	189	1
3	22	190	1
3	22	197	1
3	22	213	1
3	22	196	1
3	22	185	1
3	22	225	1
3	22	173	1
3	22	189	1
3	22	221	1
3	22	179	1
3	22	183	1
3	22	186	1
3	22	199	1
3	22	230	1
3	22	173	1
3	22	163	1
3	22	191	1
3	22	194	1
3	22	202	1
3	22	272	1
3	22	204	1
3	22	258	1
3	22	178	1
3	22	190	1
3	22	185	1
3	22	183	1
3	22	160	1
3	22	324	1
3	22	140	3
3	22	190	1
3	22	222	1
3	22	191	1
3	22	174	1
3	22	210	1
3	22	165	1
3	22	154	1
3	22	217	1
3	22	175	1
3	22	213	1
3	22	199	1
3	22	191	1
3	22	193	1
3	22	196	1
3	22	218	1
3	22	159	1
3	22	212	1
3	22	185	1
3	22	185	1
3	22	153	1
3	22	194	1
3	24	238	1
3	24	233	1
3	24	277	1
3	24	245	1
3	24	288	1
3	24	259	1
3	24	234	1
3	24	204	1
3	24	274	1
3	24	209	1
3	24	189	1
3	24	203	1
3	24	218	1
3	24	162	1
3	24	177	1
3	24	200	1
3	24	192	1
3	24	192	1
3	24	186	1
3	24	213	1
3	24	230	1
3	24	223	1
3	24	204	1
3	24	205	1
3	24	178	1
3	24	151	1
3	24	146	3
3	24	176	1
3	24	177	1
3	24	177	1
3	24	149	1
3	24	154	1
3	24	147	1
3	24	148	1
3	24	181	1
3	24	188	1
3	24	164	3
3	24	172	1
3	24	147	1
3	24	142	1
3	24	144	3
3	24	184	1
3	24	189	1
3	24	175	1
3	24	158	1
3	24	222	1
3	24	174	1
3	24	193	1
3	24	164	1
3	24	189	1
3	24	179	1
3	24	167	1
3	24	185	1
3	24	178	1
3	24	175	1
3	24	272	1
3	24	193	1
3	24	166	1
3	24	157	1
3	24	276	1
3	24	244	1
3	24	157	3
3	24	242	1
3	24	182	1
3	24	155	1
3	24	156	1
3	24	199	1
3	24	160	1
3	24	195	1
3	24	153	1
3	24	167	1
3	24	165	1
3	24	159	1
3	24	220	1
3	24	162	1
3	24	172	1
3	24	174	1
3	24	160	3
3	24	206	1
3	24	159	1
3	24	151	1
3	24	183	1
3	24	160	1
3	24	177	1
3	24	189	1
3	24	200	1
3	24	180	1
3	24	215	1
3	24	157	1
3	24	200	1
3	24	187	1
3	24	193	1
3	24	200	1
3	24	175	1
3	24	165	3
3	24	169	1
3	24	161	1
3	24	184	1
3	24	184	1
3	24	184	1
3	24	202	1
3	24	170	1
3	24	152	1
3	24	222	1
3	24	166	1
3	24	179	1
3	24	138	1
3	24	193	1
3	24	180	1
3	24	157	1
3	24	157	1
3	24	171	1
3	24	156	1
3	24	229	1
3	24	195	1
3	24	220	1
3	24	164	1
3	24	181	1
3	24	145	1
3	24	194	1
3	24	197	1
3	24	173	1
3	24	178	1
3	24	165	1
3	24	215	1
3	24	189	1
3	24	235	1
3	24	157	1
3	24	228	1
3	24	205	1
3	24	192	1
3	24	193	1
3	24	205	1
3	24	182	1
3	24	166	1
3	24	167	1
3	24	167	1
3	24	203	1
3	24	194	1
3	24	150	1
3	24	183	1
3	24	165	1
3	24	136	1
3	24	173	1
3	24	175	1
3	24	163	1
3	24	261	1
3	24	197	1
3	24	156	1
3	24	238	1
3	24	170	1
3	24	172	1
3	24	184	1
3	24	215	1
3	24	199	1
3	24	181	1
3	24	164	1
3	24	183	1
3	24	139	1
3	24	201	1
3	24	292	1
3	24	210	1
3	24	185	1
3	24	191	1
3	24	156	1
3	24	199	1
3	24	197	1
3	24	184	1
3	24	149	1
3	24	174	1
4	22	191	1
4	22	209	1
4	22	222	1
4	22	346	1
4	22	238	1
4	22	235	1
4	22	245	1
4	22	282	1
4	22	357	1
4	22	194	1
4	22	246	1
4	22	231	1
4	22	174	1
4	22	193	1
4	22	218	1
4	22	139	3
4	22	181	1
4	22	144	3
4	22	195	1
4	22	146	1
4	22	138	1
4	22	133	3
4	22	165	3
4	22	166	3
4	22	172	1
4	22	174	1
4	22	176	3
4	22	313	1
4	22	219	1
4	22	291	1
4	22	214	1
4	22	218	1
4	22	215	1
4	22	235	1
4	22	255	1
4	22	229	1
4	22	258	1
4	22	166	1
4	22	224	1
4	22	225	1
4	22	218	1
4	22	201	1
4	22	299	1
4	22	225	1
4	22	257	1
4	22	211	1
4	22	169	1
4	22	221	1
4	22	167	1
4	22	190	1
4	22	195	1
4	22	162	1
4	22	208	1
4	22	193	3
4	22	251	1
4	22	196	1
4	22	190	1
4	22	159	1
4	22	228	1
4	22	261	1
4	22	166	1
4	22	166	3
4	22	222	1
4	22	220	1
4	22	149	1
4	22	210	1
4	22	185	1
4	22	184	1
4	22	228	1
4	22	242	1
4	22	216	1
4	22	165	1
4	22	174	1
4	22	158	3
4	22	187	1
4	22	171	1
4	22	239	1
4	22	157	1
4	22	190	1
4	22	317	1
4	22	183	1
4	22	151	3
4	22	198	1
4	22	233	1
4	22	219	1
4	22	206	1
4	22	264	1
4	22	219	1
4	22	181	3
4	22	237	1
4	22	208	1
4	22	227	1
4	22	165	1
4	22	178	1
4	22	183	3
4	22	177	1
4	22	189	1
4	22	230	1
4	22	193	1
4	22	223	1
4	22	186	1
4	22	176	1
4	22	171	1
4	22	158	1
4	22	201	1
4	22	161	1
4	22	177	1
4	22	195	1
4	22	241	1
4	22	216	1
4	22	191	1
4	22	239	1
4	22	222	1
4	22	199	1
4	22	259	1
4	22	161	1
4	22	170	1
4	22	148	3
4	22	203	1
4	22	181	1
4	22	177	1
4	22	153	1
4	22	162	3
4	22	187	1
4	22	269	1
4	22	203	1
4	22	177	1
4	22	182	1
4	22	190	1
4	22	176	1
4	22	175	1
4	22	195	1
4	22	163	1
4	22	150	1
4	22	212	1
4	22	168	1
4	22	184	1
4	22	215	1
4	22	138	1
4	22	205	1
4	22	169	1
4	22	196	1
4	22	179	1
4	22	202	1
4	22	151	1
4	22	153	3
4	22	188	1
4	22	204	1
4	22	223	1
4	22	185	1
4	22	196	1
4	22	234	1
4	22	189	1
4	22	189	1
4	22	182	1
4	22	187	1
4	22	151	1
4	22	202	1
4	22	181	1
4	22	165	1
4	22	130	1
4	22	188	1
4	22	175	1
4	22	176	3
4	22	184	1
4	22	170	1
4	22	209	1
4	22	199	1
4	22	176	1
4	22	163	1
4	22	225	1
4	22	188	1
4	22	202	1
4	22	172	1
4	22	140	3
4	22	203	1
4	22	158	1
4	22	198	1
4	22	194	1
4	22	191	1
4	22	164	3
4	22	221	1
4	22	184	1
4	22	171	3
4	22	205	1
4	22	203	1
4	22	167	1
4	22	182	1
4	22	189	1
4	22	189	1
4	22	138	3
4	22	176	3
4	22	198	1
4	22	171	3
4	22	199	1
4	22	158	3
4	22	171	1
4	22	144	1
4	22	170	1
4	22	176	1
4	22	239	1
4	22	201	1
4	22	190	1
4	22	172	1
4	22	157	1
4	22	192	1
4	22	201	1
4	22	166	3
4	22	198	1
4	22	142	3
4	22	171	3
4	22	183	1
4	22	197	1
4	22	168	1
4	22	180	1
4	22	131	1
4	22	180	1
4	22	166	1
4	22	162	1
4	22	179	1
4	22	258	1
4	22	209	1
4	22	159	3
4	22	183	1
4	22	181	1
4	22	195	1
4	22	213	1
4	22	162	1
4	22	169	1
4	22	194	1
4	22	192	1
4	22	150	1
4	24	307	1
4	24	381	1
4	24	433	1
4	24	287	1
4	24	276	1
4	24	359	1
4	24	320	1
4	24	308	1
4	24	332	1
4	24	300	1
4	24	346	1
4	24	285	1
4	24	241	1
4	24	244	1
4	24	305	1
4	24	308	1
4	24	273	1
4	24	320	1
4	24	258	1
4	24	288	1
4	24	247	1
4	24	232	1
4	24	203	1
4	24	230	1
4	24	321	1
4	24	249	1
4	24	292	1
4	24	297	1
4	24	207	1
4	24	309	1
4	24	219	1
4	24	292	1
4	24	211	1
4	24	235	1
4	24	241	1
4	24	230	1
4	24	197	3
4	24	188	3
4	24	254	1
4	24	237	1
4	24	243	1
4	24	290	1
4	24	303	1
4	24	176	1
4	24	248	1
4	24	262	1
4	24	192	1
4	24	218	1
4	24	234	1
4	24	246	1
4	24	286	1
4	24	187	1
4	24	238	1
4	24	184	3
4	24	202	1
4	24	233	1
4	24	214	1
4	24	246	1
4	24	284	1
4	24	311	1
4	24	303	1
4	24	252	1
4	24	215	1
4	24	253	1
4	24	273	1
4	24	207	3
4	24	222	1
4	24	209	1
4	24	231	1
4	24	244	1
4	24	217	1
4	24	298	1
4	24	259	1
4	24	243	1
4	24	213	1
4	24	255	1
4	24	312	1
4	24	166	3
4	24	189	1
4	24	353	1
4	24	206	1
4	24	272	1
4	24	267	1
4	24	237	1
4	24	173	1
4	24	208	1
4	24	199	1
4	24	296	1
4	24	191	1
4	24	211	1
4	24	279	1
4	24	282	1
4	24	241	1
4	24	231	1
4	24	227	1
4	24	343	1
4	24	272	1
4	24	252	1
4	24	199	1
4	24	230	1
4	24	261	1
4	24	250	1
4	24	201	1
4	24	135	3
4	24	233	1
4	24	206	1
4	24	245	1
4	24	190	1
4	24	268	1
4	24	224	1
4	24	226	1
4	24	240	1
4	24	237	1
4	24	295	1
4	24	227	1
4	24	232	1
4	24	216	1
4	24	221	1
4	24	210	1
4	24	217	1
4	24	249	1
4	24	262	1
4	24	200	1
4	24	297	1
4	24	240	1
4	24	141	1
4	24	216	1
4	24	220	1
4	24	220	1
4	24	236	1
4	24	175	1
4	24	258	1
4	24	200	1
4	24	224	1
4	24	226	1
4	24	254	1
4	24	184	3
4	24	245	1
4	24	226	1
4	24	183	1
4	24	202	1
4	24	163	1
4	24	190	1
4	24	168	1
4	24	222	1
4	24	207	1
4	24	194	1
4	24	146	1
4	24	165	3
4	24	188	1
4	24	207	1
4	24	194	1
4	24	218	1
4	24	194	1
4	24	163	1
4	24	228	1
4	24	179	1
4	24	258	1
4	24	201	1
4	24	234	1
4	24	206	1
4	24	241	1
4	24	238	1
4	24	205	1
4	24	169	1
4	24	234	1
4	24	250	1
4	24	239	1
4	24	197	1
4	24	216	1
4	24	141	3
4	24	279	1
4	24	193	1
4	24	201	1
4	24	191	1
4	24	202	1
4	24	224	1
4	24	166	1
4	24	216	1
4	24	177	1
4	24	201	1
4	24	199	1
4	24	184	1
4	24	191	3
4	24	185	1
4	24	151	3
4	24	196	1
4	24	216	1
4	24	210	1
4	24	170	1
4	24	210	1
4	24	205	1
4	24	211	1
4	24	200	1
4	24	179	1
4	24	245	1
4	24	171	1
4	24	148	3
4	24	188	1
4	24	202	1
4	24	205	1
4	24	186	1
4	24	205	1
4	24	265	1
4	24	188	3
4	24	178	1
4	24	169	1
4	24	164	1
4	24	179	1
4	24	154	1
4	24	179	1
4	24	193	1
4	24	196	1
4	24	260	1
4	24	186	1
4	24	169	1
4	24	251	1
4	24	194	1
4	24	214	1
4	24	279	1
4	24	177	3
4	24	171	1
4	24	209	1
4	24	180	1
5	22	187	3
5	22	462	1
5	22	204	1
5	22	363	1
5	22	203	1
5	22	189	1
5	22	243	1
5	22	205	1
5	22	183	1
5	22	227	1
5	22	313	1
5	22	190	1
5	22	186	1
5	22	197	1
5	22	208	1
5	22	147	3
5	22	161	1
5	22	181	1
5	22	225	1
5	22	232	1
5	22	199	1
5	22	247	1
5	22	192	1
5	22	202	1
5	22	246	1
5	22	206	1
5	22	247	1
5	22	208	1
5	22	251	1
5	22	181	1
5	22	271	1
5	22	133	3
5	22	181	1
5	22	186	1
5	22	169	1
5	22	199	1
5	22	165	1
5	22	214	1
5	22	188	1
5	22	205	1
5	22	202	1
5	22	183	1
5	22	170	1
5	22	220	1
5	22	152	3
5	22	169	1
5	22	239	1
5	22	266	1
5	22	182	1
5	22	196	1
5	22	183	1
5	22	187	1
5	22	170	1
5	22	185	1
5	22	228	1
5	22	264	1
5	22	177	1
5	22	256	1
5	22	329	1
5	22	228	1
5	22	215	1
5	22	167	1
5	22	241	1
5	22	175	1
5	22	175	1
5	22	185	1
5	22	195	1
5	22	188	3
5	22	216	1
5	22	184	1
5	22	225	1
5	22	323	1
5	22	184	1
5	22	218	1
5	22	192	1
5	22	208	1
5	22	213	1
5	22	215	1
5	22	192	1
5	22	166	1
5	22	188	1
5	22	231	1
5	22	161	1
5	22	202	1
5	22	181	1
5	22	343	1
5	22	196	1
5	22	192	1
5	22	264	1
5	22	222	1
5	22	230	1
5	22	208	1
5	22	196	1
5	22	199	1
5	22	182	1
5	22	179	1
5	22	209	1
5	22	220	1
5	22	173	1
5	22	182	1
5	22	106	3
5	22	194	1
5	22	145	3
5	22	171	1
5	22	216	1
5	22	211	1
5	22	170	1
5	22	205	1
5	22	178	3
5	22	233	1
5	22	181	1
5	22	197	1
5	22	223	1
5	22	183	1
5	22	169	1
5	22	181	1
5	22	184	1
5	22	188	1
5	22	201	1
5	22	162	1
