1	112	22	941	209	1
1	114	22	941	251	1
1	120	22	941	260	1
1	123	22	941	242	1
1	124	22	941	286	1
1	134	22	941	208	1
1	136	22	941	225	1
1	149	22	941	157	1
1	150	22	941	218	1
1	151	22	941	168	1
1	152	22	941	244	1
1	158	22	941	294	1
1	161	22	941	183	1
1	168	22	941	356	1
1	169	22	941	334	1
1	171	22	941	261	1
1	176	22	941	246	1
1	177	22	941	286	1
1	186	22	941	228	1
1	187	22	941	221	1
1	196	22	941	275	1
1	197	22	941	224	1
1	198	22	941	218	1
1	199	22	941	254	1
1	200	22	941	263	1
1	203	22	941	254	1
1	206	22	941	455	1
1	213	22	941	299	1
1	216	22	941	452	1
1	217	22	941	237	1
1	220	22	941	356	1
1	221	22	941	269	1
1	224	22	941	211	1
1	229	22	941	254	1
1	231	22	941	353	1
1	232	22	941	199	1
1	233	22	941	195	1
1	234	22	941	126	1
1	241	22	941	192	1
1	243	22	941	212	1
1	244	22	941	196	1
1	252	22	941	238	1
1	255	22	941	309	1
1	259	22	941	208	1
1	264	22	941	167	1
1	266	22	941	330	1
1	270	22	941	252	1
1	274	22	941	183	1
1	281	22	941	173	1
1	283	22	941	194	1
1	285	22	941	218	1
1	287	22	941	185	1
1	302	22	941	195	1
1	307	22	941	243	1
1	317	22	941	251	1
1	318	22	941	233	1
1	320	22	941	223	1
1	324	22	941	284	1
1	325	22	941	169	1
1	326	22	941	271	1
1	333	22	941	235	1
1	334	22	941	200	1
1	336	22	941	283	1
1	343	22	941	201	1
1	349	22	941	219	1
1	350	22	941	204	1
1	358	22	941	236	1
1	359	22	941	248	1
1	378	22	941	288	1
1	387	22	941	131	3
1	394	22	941	170	1
1	399	22	941	190	1
1	407	22	941	212	1
1	410	22	941	255	1
1	417	22	941	192	1
1	420	22	941	235	1
1	425	22	941	212	1
1	431	22	941	190	1
1	439	22	941	202	1
1	441	22	941	285	1
1	444	22	941	184	1
1	445	22	941	207	1
1	446	22	941	230	1
1	451	22	941	309	1
1	456	22	941	202	1
1	462	22	941	278	1
1	466	22	941	217	1
1	469	22	941	372	1
1	474	22	941	243	1
1	477	22	941	284	1
1	497	22	941	210	1
1	498	22	941	220	1
1	500	22	941	265	1
1	507	22	941	194	1
1	512	22	941	255	1
1	515	22	941	268	1
1	520	22	941	189	1
1	524	22	941	397	1
1	525	22	941	203	1
1	534	22	941	240	1
1	536	22	941	287	1
1	29	22	942	204	1
1	47	22	942	205	1
1	49	22	942	293	1
1	55	22	942	295	1
1	58	22	942	216	1
1	69	22	942	251	1
1	77	22	942	145	1
1	78	22	942	284	1
1	90	22	942	243	1
1	100	22	942	248	1
1	106	22	942	283	1
1	115	22	942	244	1
1	125	22	942	325	1
1	128	22	942	364	1
1	130	22	942	241	1
1	132	22	942	418	1
1	133	22	942	202	1
1	135	22	942	231	1
1	137	22	942	219	1
1	139	22	942	287	1
1	142	22	942	232	1
1	144	22	942	203	1
1	145	22	942	202	1
1	153	22	942	266	1
1	157	22	942	397	1
1	160	22	942	227	1
1	162	22	942	274	1
1	164	22	942	213	1
1	165	22	942	323	1
1	173	22	942	315	1
1	175	22	942	306	1
1	183	22	942	226	1
1	184	22	942	267	1
1	193	22	942	210	1
1	195	22	942	375	1
1	204	22	942	248	1
1	208	22	942	245	1
1	209	22	942	315	1
1	210	22	942	267	1
1	211	22	942	255	1
1	219	22	942	179	1
1	223	22	942	251	1
1	227	22	942	269	1
1	230	22	942	247	1
1	235	22	942	264	1
1	238	22	942	181	1
1	239	22	942	194	1
1	240	22	942	210	1
1	245	22	942	187	1
1	246	22	942	201	1
1	247	22	942	184	1
1	249	22	942	287	1
1	251	22	942	201	1
1	254	22	942	216	1
1	262	22	942	242	1
1	263	22	942	196	1
1	265	22	942	201	1
1	276	22	942	380	1
1	278	22	942	215	1
1	279	22	942	293	1
1	286	22	942	218	1
1	291	22	942	172	1
1	293	22	942	194	1
1	294	22	942	181	1
1	298	22	942	188	1
1	311	22	942	228	1
1	312	22	942	226	1
1	323	22	942	217	1
1	328	22	942	304	1
1	337	22	942	267	1
1	340	22	942	202	1
1	341	22	942	313	1
1	345	22	942	243	1
1	354	22	942	217	1
1	361	22	942	290	1
1	363	22	942	230	1
1	364	22	942	277	1
1	366	22	942	261	1
1	373	22	942	271	1
1	380	22	942	210	1
1	382	22	942	292	1
1	385	22	942	249	1
1	388	22	942	217	1
1	389	22	942	228	1
1	395	22	942	229	1
1	398	22	942	189	1
1	400	22	942	211	1
1	402	22	942	212	1
1	403	22	942	294	1
1	412	22	942	226	1
1	414	22	942	286	1
1	416	22	942	328	1
1	418	22	942	260	1
1	422	22	942	222	1
1	424	22	942	220	1
1	427	22	942	187	1
1	430	22	942	250	1
1	434	22	942	238	1
1	438	22	942	286	1
1	442	22	942	260	1
1	443	22	942	309	1
1	450	22	942	174	1
1	455	22	942	232	1
1	459	22	942	276	1
1	464	22	942	260	1
1	465	22	942	269	1
1	473	22	942	326	1
1	476	22	942	209	1
1	480	22	942	339	1
1	481	22	942	335	1
1	486	22	942	286	1
1	488	22	942	319	1
1	489	22	942	240	1
1	490	22	942	228	1
1	494	22	942	274	1
1	495	22	942	213	1
1	501	22	942	281	1
1	504	22	942	302	1
1	506	22	942	263	1
1	522	22	942	253	1
1	527	22	942	269	1
1	532	22	942	225	1
1	535	22	942	321	1
1	538	22	942	299	1
2	22	21	941	105	3
2	24	21	941	241	1
2	28	21	941	220	1
2	39	21	941	144	3
2	48	21	941	216	1
2	51	21	941	283	3
2	56	21	941	152	3
2	64	21	941	249	1
2	72	21	941	542	1
2	73	21	941	66	3
2	82	21	941	243	1
2	84	21	941	164	1
2	85	21	941	211	1
2	86	21	941	231	1
2	89	21	941	209	1
2	94	21	941	192	3
2	96	21	941	313	1
2	101	21	941	213	3
2	104	21	941	63	3
2	105	21	941	218	1
2	111	21	941	286	1
2	129	21	941	323	1
2	131	21	941	474	1
2	138	21	941	247	1
2	141	21	941	152	3
2	148	21	941	149	3
2	156	21	941	94	3
2	163	21	941	163	1
2	170	21	941	182	3
2	172	21	941	93	3
2	182	21	941	181	3
2	191	21	941	155	3
2	194	21	941	104	3
2	212	21	941	226	3
2	225	21	941	346	1
2	226	21	941	251	3
2	242	21	941	160	3
2	250	21	941	265	1
2	253	21	941	230	1
2	261	21	941	341	1
2	267	21	941	191	1
2	268	21	941	81	3
2	269	21	941	157	3
2	273	21	941	168	1
2	277	21	941	169	3
2	288	21	941	72	3
2	290	21	941	106	3
2	292	21	941	229	1
2	295	21	941	201	1
2	297	21	941	196	1
2	308	21	941	195	3
2	309	21	941	213	3
2	310	21	941	99	1
2	315	21	941	240	3
2	327	21	941	220	1
2	339	21	941	162	3
2	352	21	941	246	1
2	353	21	941	150	3
2	355	21	941	215	1
2	360	21	941	247	1
2	362	21	941	74	3
2	369	21	941	89	1
2	371	21	941	88	3
2	374	21	941	193	1
2	375	21	941	170	3
2	376	21	941	137	3
2	377	21	941	195	1
2	391	21	941	118	3
2	392	21	941	139	1
2	393	21	941	168	3
2	396	21	941	220	1
2	404	21	941	209	1
2	409	21	941	162	3
2	413	21	941	185	1
2	421	21	941	108	3
2	426	21	941	68	3
2	428	21	941	104	3
2	440	21	941	208	3
2	449	21	941	127	3
2	458	21	941	138	3
2	460	21	941	130	3
2	461	21	941	105	3
2	468	21	941	275	1
2	472	21	941	122	3
2	475	21	941	191	1
2	479	21	941	145	1
2	483	21	941	66	3
2	485	21	941	156	3
2	487	21	941	153	1
2	492	21	941	278	1
2	493	21	941	192	1
2	496	21	941	206	1
2	499	21	941	117	3
2	503	21	941	147	3
2	505	21	941	95	3
2	509	21	941	71	3
2	510	21	941	103	3
2	513	21	941	255	1
2	516	21	941	201	1
2	518	21	941	89	1
2	519	21	941	150	1
2	526	21	941	197	1
2	528	21	941	138	1
2	529	21	941	248	1
2	533	21	941	152	3
2	537	21	941	177	1
2	539	21	941	176	3
2	540	21	941	228	1
2	21	21	942	271	1
2	25	21	942	190	1
2	26	21	942	342	1
2	32	21	942	282	3
2	33	21	942	151	3
2	34	21	942	206	1
2	41	21	942	263	1
2	50	21	942	197	3
2	52	21	942	327	1
2	53	21	942	334	3
2	54	21	942	304	1
2	57	21	942	345	1
2	60	21	942	224	1
2	62	21	942	62	3
2	71	21	942	381	1
2	74	21	942	262	1
2	91	21	942	309	1
2	92	21	942	148	3
2	97	21	942	307	1
2	99	21	942	199	1
2	103	21	942	386	1
2	108	21	942	306	1
2	109	21	942	283	1
2	113	21	942	338	1
2	116	21	942	368	1
2	117	21	942	217	3
2	118	21	942	292	1
2	119	21	942	455	1
2	122	21	942	212	1
2	127	21	942	215	1
2	140	21	942	135	3
2	146	21	942	385	1
2	147	21	942	289	3
2	155	21	942	143	3
2	159	21	942	252	3
2	174	21	942	170	3
2	178	21	942	233	1
2	180	21	942	286	1
2	188	21	942	321	1
2	189	21	942	302	1
2	192	21	942	259	1
2	201	21	942	214	3
2	202	21	942	271	3
2	205	21	942	257	1
2	207	21	942	152	1
2	214	21	942	170	3
2	215	21	942	191	3
2	218	21	942	255	1
2	222	21	942	227	3
2	228	21	942	218	3
2	237	21	942	112	3
2	248	21	942	111	3
2	256	21	942	155	3
2	257	21	942	147	3
2	260	21	942	269	1
2	271	21	942	214	3
2	272	21	942	457	1
2	284	21	942	259	1
2	289	21	942	233	3
2	296	21	942	181	1
2	299	21	942	256	3
2	303	21	942	233	3
2	304	21	942	161	3
2	306	21	942	219	1
2	313	21	942	346	1
2	316	21	942	141	1
2	319	21	942	189	3
2	321	21	942	105	3
2	322	21	942	100	3
2	329	21	942	143	3
2	330	21	942	174	1
2	331	21	942	304	1
2	332	21	942	325	1
2	335	21	942	294	1
2	344	21	942	232	3
2	346	21	942	236	1
2	347	21	942	191	1
2	348	21	942	104	3
2	351	21	942	219	1
2	356	21	942	318	1
2	357	21	942	418	1
2	365	21	942	275	1
2	372	21	942	166	1
2	379	21	942	208	1
2	384	21	942	281	1
2	386	21	942	100	3
2	390	21	942	228	1
2	397	21	942	204	1
2	401	21	942	192	1
2	406	21	942	93	3
2	415	21	942	232	1
2	419	21	942	328	1
2	423	21	942	241	1
2	432	21	942	165	1
2	433	21	942	177	1
2	437	21	942	151	3
2	453	21	942	192	1
2	454	21	942	184	1
2	457	21	942	264	1
2	467	21	942	148	3
2	478	21	942	203	1
2	482	21	942	131	3
2	484	21	942	148	1
2	508	21	942	164	1
2	511	21	942	326	1
2	514	21	942	133	3
2	517	21	942	194	3
2	521	21	942	231	1
2	523	21	942	142	3
2	530	21	942	162	1
2	23	22	941	265	1
2	30	22	941	186	1
2	38	22	941	128	1
2	40	22	941	195	1
2	59	22	941	187	1
2	61	22	941	212	1
2	65	22	941	239	1
2	68	22	941	151	3
2	70	22	941	307	1
2	76	22	941	330	1
2	79	22	941	210	1
2	80	22	941	263	1
2	81	22	941	275	1
2	83	22	941	215	3
2	88	22	941	210	1
2	98	22	941	229	1
2	107	22	941	173	1
2	110	22	941	324	1
2	112	22	941	176	1
2	114	22	941	235	1
2	120	22	941	245	1
2	123	22	941	227	1
2	124	22	941	257	1
2	134	22	941	65	1
2	136	22	941	71	1
2	149	22	941	236	1
2	150	22	941	225	1
2	151	22	941	189	1
2	158	22	941	144	1
2	168	22	941	194	1
2	169	22	941	329	1
2	171	22	941	243	1
2	176	22	941	214	1
2	177	22	941	207	1
2	181	22	941	149	1
2	186	22	941	291	1
2	187	22	941	200	1
2	196	22	941	187	1
2	198	22	941	173	1
2	203	22	941	197	1
2	206	22	941	269	1
2	213	22	941	122	1
2	216	22	941	223	1
2	217	22	941	195	1
2	220	22	941	218	1
2	221	22	941	276	1
2	224	22	941	200	1
2	229	22	941	193	1
2	231	22	941	219	1
2	232	22	941	174	1
2	233	22	941	108	1
2	234	22	941	140	1
2	241	22	941	72	1
2	243	22	941	177	1
2	244	22	941	145	1
2	252	22	941	86	1
2	255	22	941	209	1
2	259	22	941	186	1
2	264	22	941	75	1
2	266	22	941	251	1
2	270	22	941	183	1
2	274	22	941	103	1
2	280	22	941	203	1
2	281	22	941	139	1
2	283	22	941	201	1
2	285	22	941	191	1
2	287	22	941	126	1
2	302	22	941	131	1
2	307	22	941	235	1
2	317	22	941	145	1
2	318	22	941	329	1
2	324	22	941	243	1
2	325	22	941	141	3
2	333	22	941	171	1
2	334	22	941	152	1
2	336	22	941	133	1
2	343	22	941	188	1
2	349	22	941	201	1
2	350	22	941	132	1
2	358	22	941	157	1
2	359	22	941	94	1
2	378	22	941	212	1
2	381	22	941	288	1
2	387	22	941	103	1
2	394	22	941	77	1
2	399	22	941	101	1
2	407	22	941	195	1
2	410	22	941	164	1
2	420	22	941	117	1
2	425	22	941	254	1
2	431	22	941	158	3
2	436	22	941	217	1
2	444	22	941	166	3
2	451	22	941	223	1
2	456	22	941	168	1
2	466	22	941	71	1
2	469	22	941	225	1
2	474	22	941	131	1
2	477	22	941	144	1
2	497	22	941	131	1
2	500	22	941	157	1
2	507	22	941	197	1
2	512	22	941	87	3
2	515	22	941	188	1
2	520	22	941	93	3
2	525	22	941	145	1
2	534	22	941	194	1
2	536	22	941	215	1
2	29	22	942	170	1
2	35	22	942	125	1
2	47	22	942	308	1
2	49	22	942	247	1
2	55	22	942	225	1
2	58	22	942	214	1
2	63	22	942	173	1
2	77	22	942	215	1
2	78	22	942	315	1
2	90	22	942	213	1
2	100	22	942	169	1
2	106	22	942	371	1
2	115	22	942	282	1
2	121	22	942	288	1
2	128	22	942	308	1
2	130	22	942	180	1
2	132	22	942	155	1
2	133	22	942	198	1
2	135	22	942	113	3
2	139	22	942	187	1
2	142	22	942	244	1
2	144	22	942	205	1
2	153	22	942	255	1
2	157	22	942	335	1
2	162	22	942	68	1
2	165	22	942	190	1
2	173	22	942	188	1
2	175	22	942	156	1
2	183	22	942	355	1
2	184	22	942	201	1
2	193	22	942	290	1
2	195	22	942	135	1
2	204	22	942	255	1
2	208	22	942	188	1
2	209	22	942	74	1
2	210	22	942	326	1
2	211	22	942	223	1
2	219	22	942	233	1
2	223	22	942	308	1
2	227	22	942	199	1
2	230	22	942	232	1
2	235	22	942	191	1
2	238	22	942	222	1
2	239	22	942	112	1
2	240	22	942	324	1
2	246	22	942	167	1
2	247	22	942	143	1
2	249	22	942	149	1
2	251	22	942	341	1
2	254	22	942	305	1
2	262	22	942	128	1
2	263	22	942	204	1
2	265	22	942	139	1
2	276	22	942	150	1
2	278	22	942	130	1
2	279	22	942	191	1
2	286	22	942	193	1
2	291	22	942	264	1
2	293	22	942	211	1
2	294	22	942	146	1
2	298	22	942	353	1
2	305	22	942	251	1
2	311	22	942	113	1
2	312	22	942	319	1
2	323	22	942	217	1
2	328	22	942	219	1
2	337	22	942	331	1
2	338	22	942	324	1
2	341	22	942	122	1
2	345	22	942	273	1
2	364	22	942	184	1
2	366	22	942	174	1
2	367	22	942	101	3
2	373	22	942	283	3
2	380	22	942	124	1
2	382	22	942	214	1
2	388	22	942	277	1
2	389	22	942	256	1
2	395	22	942	216	1
2	398	22	942	177	1
2	400	22	942	298	1
2	402	22	942	114	1
2	403	22	942	222	1
2	416	22	942	365	1
2	418	22	942	294	1
2	424	22	942	188	1
2	427	22	942	188	1
2	430	22	942	256	1
2	434	22	942	159	1
2	438	22	942	141	1
2	442	22	942	154	1
2	443	22	942	170	1
2	450	22	942	142	1
2	455	22	942	252	3
2	459	22	942	102	1
2	464	22	942	286	1
2	473	22	942	292	1
2	476	22	942	227	1
2	480	22	942	140	3
2	481	22	942	167	1
2	486	22	942	99	3
2	488	22	942	272	1
2	489	22	942	206	1
2	490	22	942	156	3
2	494	22	942	283	1
2	495	22	942	205	1
2	501	22	942	178	1
2	504	22	942	180	1
2	506	22	942	180	1
2	527	22	942	221	1
2	535	22	942	187	1
2	538	22	942	262	1
3	22	21	941	212	1
3	23	21	941	254	1
3	28	21	941	268	1
3	36	21	941	251	1
3	39	21	941	228	1
3	66	21	941	236	1
3	70	21	941	253	1
3	71	21	941	213	1
3	72	21	941	226	1
3	75	21	941	146	3
3	83	21	941	175	3
3	92	21	941	206	1
3	102	21	941	122	3
3	106	21	941	170	1
3	107	21	941	138	3
3	117	21	941	154	3
3	123	21	941	236	1
3	131	21	941	73	3
3	141	21	941	240	1
3	149	21	941	218	1
3	150	21	941	113	3
3	156	21	941	177	3
3	158	21	941	253	1
3	162	21	941	229	1
3	164	21	941	242	1
3	165	21	941	199	1
3	169	21	941	330	1
3	170	21	941	286	1
3	173	21	941	204	1
3	174	21	941	245	1
3	175	21	941	241	3
3	179	21	941	248	1
3	180	21	941	293	1
3	188	21	941	254	1
3	207	21	941	288	1
3	208	21	941	275	1
3	210	21	941	283	3
3	212	21	941	265	1
3	213	21	941	279	1
3	224	21	941	329	1
3	225	21	941	117	3
3	227	21	941	204	1
3	228	21	941	112	3
3	239	21	941	214	1
3	240	21	941	263	1
3	242	21	941	124	3
3	243	21	941	237	1
3	249	21	941	259	1
3	251	21	941	206	1
3	252	21	941	249	1
3	253	21	941	238	1
3	258	21	941	224	1
3	263	21	941	191	1
3	264	21	941	234	1
3	265	21	941	230	1
3	269	21	941	237	1
3	270	21	941	121	3
3	273	21	941	221	1
3	276	21	941	270	1
3	280	21	941	249	1
3	282	21	941	233	1
3	283	21	941	177	1
3	285	21	941	177	3
3	290	21	941	140	3
3	292	21	941	346	1
3	305	21	941	109	3
3	306	21	941	243	1
3	318	21	941	214	1
3	320	21	941	287	1
3	322	21	941	170	3
3	323	21	941	183	1
3	326	21	941	178	1
3	335	21	941	195	1
3	345	21	941	132	3
3	348	21	941	245	1
3	352	21	941	194	1
3	356	21	941	236	1
3	359	21	941	114	3
3	361	21	941	239	1
3	364	21	941	244	1
3	373	21	941	258	1
3	374	21	941	159	3
3	378	21	941	214	1
3	381	21	941	394	1
3	382	21	941	229	1
3	385	21	941	203	1
3	388	21	941	196	1
3	389	21	941	289	1
3	391	21	941	180	1
3	396	21	941	206	1
3	401	21	941	223	1
3	404	21	941	263	1
3	421	21	941	281	1
3	428	21	941	153	1
3	430	21	941	218	1
3	431	21	941	206	1
3	434	21	941	235	1
3	439	21	941	102	3
3	444	21	941	150	3
3	449	21	941	200	1
3	452	21	941	222	1
3	464	21	941	201	1
3	470	21	941	228	1
3	474	21	941	137	3
3	476	21	941	172	1
3	486	21	941	251	1
3	488	21	941	213	1
3	495	21	941	64	1
3	502	21	941	264	1
3	506	21	941	160	3
3	507	21	941	77	3
3	510	21	941	213	1
3	516	21	941	265	1
3	521	21	941	201	1
3	524	21	941	236	1
3	527	21	941	202	1
3	532	21	941	166	1
3	540	21	941	255	1
3	21	21	942	364	1
3	25	21	942	242	1
3	35	21	942	385	1
3	37	21	942	283	1
3	44	21	942	217	1
3	47	21	942	214	1
3	50	21	942	127	3
3	53	21	942	209	1
3	61	21	942	380	1
3	62	21	942	241	3
3	64	21	942	219	1
3	69	21	942	229	1
3	73	21	942	194	1
3	76	21	942	205	1
3	82	21	942	179	1
3	94	21	942	240	1
3	97	21	942	315	1
3	101	21	942	286	1
3	104	21	942	238	1
3	105	21	942	194	1
3	111	21	942	199	1
3	113	21	942	137	3
3	118	21	942	255	1
3	119	21	942	145	3
3	122	21	942	192	1
3	125	21	942	216	1
3	133	21	942	296	1
3	135	21	942	323	1
3	136	21	942	282	1
3	139	21	942	307	1
3	145	21	942	422	1
3	146	21	942	280	1
3	147	21	942	205	1
3	153	21	942	411	1
3	155	21	942	265	1
3	163	21	942	174	3
3	166	21	942	306	1
3	167	21	942	255	1
3	171	21	942	251	1
3	172	21	942	375	1
3	192	21	942	337	1
3	199	21	942	330	1
3	203	21	942	297	1
3	205	21	942	271	1
3	206	21	942	288	3
3	209	21	942	170	3
3	215	21	942	270	1
3	221	21	942	300	1
3	223	21	942	522	1
3	229	21	942	282	1
3	235	21	942	258	1
3	236	21	942	273	1
3	246	21	942	260	1
3	247	21	942	345	1
3	254	21	942	319	1
3	255	21	942	246	1
3	261	21	942	229	1
3	288	21	942	291	1
3	291	21	942	383	1
3	299	21	942	264	1
3	301	21	942	288	1
3	304	21	942	172	3
3	310	21	942	391	1
3	312	21	942	224	1
3	313	21	942	158	3
3	319	21	942	341	1
3	332	21	942	487	1
3	339	21	942	203	1
3	342	21	942	159	1
3	351	21	942	235	1
3	353	21	942	254	1
3	365	21	942	144	3
3	367	21	942	383	1
3	370	21	942	209	1
3	375	21	942	256	1
3	376	21	942	226	1
3	380	21	942	215	1
3	392	21	942	240	1
3	397	21	942	218	1
3	398	21	942	157	1
3	399	21	942	260	1
3	402	21	942	228	1
3	403	21	942	286	1
3	411	21	942	255	1
3	415	21	942	316	1
3	417	21	942	279	1
3	418	21	942	257	3
3	419	21	942	370	1
3	424	21	942	215	1
3	427	21	942	204	1
3	433	21	942	213	1
3	436	21	942	219	1
3	438	21	942	315	1
3	443	21	942	350	1
3	446	21	942	238	1
3	459	21	942	230	1
3	461	21	942	282	1
3	469	21	942	210	1
3	472	21	942	205	1
3	479	21	942	250	1
3	491	21	942	225	1
3	493	21	942	217	1
3	501	21	942	227	1
3	504	21	942	211	1
3	512	21	942	166	1
3	513	21	942	194	1
3	522	21	942	212	1
3	535	21	942	92	3
3	536	21	942	445	1
3	539	21	942	217	1
3	24	22	941	298	1
3	34	22	941	260	1
3	40	22	941	238	1
3	41	22	941	388	1
3	43	22	941	240	1
3	54	22	941	203	1
3	55	22	941	304	1
3	56	22	941	252	1
3	57	22	941	247	1
3	58	22	941	214	1
3	60	22	941	263	1
3	63	22	941	157	1
3	67	22	941	257	1
3	68	22	941	254	1
3	74	22	941	186	3
3	78	22	941	238	1
